A0,A1,A2,B0,B1,B2
-3.11752538646701,-2.61538479993809,0.404874600404342,0.0272533547807892,4.58832233118514,6.32424998307262
-0.51366458457216,1.7293364370263,-0.886909089955349,3.94852813038921,2.1758787034373,8.16630304111793
0.949795215278985,1.40691351406095,0.00812745150717983,0.214405354001316,0.135137575899963,-1.88955307177774
-0.201834650601352,3.41974190337315,-4.11284712650796,-1.30078385364069,-2.44221425237103,-2.41895243355356
1.35822885911592,0.613471167671907,1.96828961764143,-2.94963194993662,-3.63816929417614,-1.2489077532285
7.70399513785774,4.16461166214243,6.24274013904922,7.50421570725977,5.69637804228418,6.26131137331817
0.615297005506835,2.39920028406953,-1.64215544858568,-3.73401723363113,-1.56334172550785,-3.0542569988899
2.06220419554272,0.887197058583723,-1.51632355635139,4.45995028241136,7.4219617018997,3.80663085115183
-4.18249761408312,-4.19607732255142,1.98473231641904,-0.354401217692769,3.03547525635431,6.72911427971145
3.45198872414856,-0.394694513207394,-3.08892308503259,-1.30093402217307,0.254680333880895,-0.266398307085521
1.71873730911034,1.04059956051377,1.23687021050197,5.07655198326473,3.91708931400857,-0.235319900255694
-2.1638091632066,1.0514492644245,-0.19517995344152,4.83044540507861,1.85589565049166,-1.80457453183582
-4.60208539535078,-3.88527590256926,-3.40573755783983,6.65197900523683,9.91915377257808,3.55426141917859
-4.43682927010006,-4.13735259928064,1.26703513455527,-1.84392914711486,-0.775757843558608,-2.10085268094043
-4.10797900755673,-5.05927925727515,-2.13774762200452,-2.3613179134299,-3.93656154628198,-2.88625246723216
0.776432295445252,0.906669694920793,0.338248317017945,-4.85935676692076,-3.00118558691512,-6.82859533503632
0.140764051000144,0.426524937733821,-2.82826102633604,1.25933590160269,-0.677024494976768,3.10541913120409
-0.675109092943959,1.71535677354355,-4.78548698114539,1.08499809540745,-0.668844291965509,-3.54550602863463
-0.242071417797754,1.60394624793488,-1.13076652995224,2.13846708076072,-1.67781690971593,0.733693854143493
1.52823066923023,-1.75516075684236,-0.25097899837345,-1.15062184877615,1.14317915500354,-2.48128395851001
11.9007895335473,5.97537181058657,1.4370219151195,6.25515725514415,-0.941055143840599,-2.51778841608625
4.8154355976486,2.88977436334473,3.71617565706397,-7.73867599170266,-4.64640842399597,-2.43254052192746
1.70830825212905,1.72352391664396,3.36140153533407,-5.32531429334186,-6.07355264553817,-7.83228634927925
-2.06713138985066,1.08094615991519,3.77942359201526,-0.397709258996356,-2.44994257990657,2.85627907321357
3.56150201653106,1.01205469586311,-2.71366936576029,-4.57984712888242,-1.41534945578797,-5.4101528358742
1.01647580825484,0.786475356994984,0.501163186874468,-3.03384925576997,-1.64646557198574,-2.71891202614786
-0.746564880824737,1.58976163469772,-0.384913458579522,0.670235185553922,1.67464534641863,-0.984361968514896
-0.9654930580776,0.918519662153092,2.9278711121202,2.48940558404981,1.0291034144268,-0.0393672583838075
-2.60766310620981,-2.40705891788875,5.198540914914,2.73621551377819,2.70001619558726,3.37247736389891
2.35810996192324,-3.11887073841637,-1.22514194611126,1.84810697791493,1.11281244418202,-2.8730613876275
-1.46440190859543,-3.03945665230078,-2.6125929276953,-1.99843885887722,-2.73525710819359,-5.10794284350276
1.9782694711197,2.82945659481179,0.0111062482595934,3.01806924103448,3.79323945513506,6.84584215899978
1.51680916659214,1.28782274698134,4.27535681580899,-2.13033822720614,-2.37075979788299,0.22270077661155
-3.4199870613612,-3.05055275922329,0.475047600672063,-0.783737580829405,-1.54799699327639,-0.931010197898558
0.342295816895537,1.44447766964815,1.33726430196792,-3.69116797221739,0.395900982665846,-4.30054186082686
5.69398762068173,3.06529010245407,1.90178457561908,-1.51680256930222,0.810713007170439,3.62363031360582
-3.88570035479429,-2.81594163028384,-4.0769130057577,1.90104518873868,1.39428237568316,4.71396712507605
0.931814525940122,-2.80539127484228,-0.106114936344226,5.92901268544782,4.33281176730011,3.36098487815452
0.268692047966306,0.676897098542892,-0.712153571603667,2.83317034885329,-0.922466148634535,7.4403204209793
-1.94259195876162,-0.482246902147409,4.02302785753053,-0.97090986450945,-1.26168459491237,1.20466273008633
2.09459198074949,2.22884980065958,-1.43256951782028,-0.651828823846696,0.626184101144704,1.12271540495257
1.18532685650009,2.90781092662825,3.1759028152485,-1.73339814455909,-1.6587399454797,-2.65440687430744
4.06980203708822,3.79646384405192,1.77815435511738,2.14825969474376,-0.0510987390979467,2.96309129714514
2.70578972642231,0.527253555863786,-0.338777064031185,3.51691228305418,4.60477014729856,4.8229253960359
-2.83598273174948,-1.96084309418669,0.595236856813333,1.39493677536588,1.28309605138326,4.50692750467244
3.32943460128393,4.82044828577361,0.253296842957491,4.26489693723248,6.57557794075682,4.54317338389122
-2.64436837766246,-1.44894488133127,-3.52825555056122,5.63658571024974,4.59704336903182,4.84495504176919
4.43081233013932,4.80222371901324,-2.95147394737055,-1.12997990287238,0.539003068836018,2.14292271600478
-1.25647654793426,-3.31287152413762,1.530934862481,-2.63438070369872,0.752997516539574,-1.69181778641397
0.449610466409955,4.56618863778457,2.65637141708149,8.28496140394582,5.4654076812844,7.73968591398607
-4.4016330708786,-2.05654700346681,-1.43869809262578,4.08998914623868,5.68685560102021,3.73752788629987
-0.068952055763767,-2.9724279720004,-3.43368235197898,-2.61660835373356,-5.62701784695182,-2.62787425055604
3.1623849151079,1.56694808701993,-0.764770107080278,0.521510609661114,3.55796147862225,0.696674525480967
-1.1153533969766,-2.11865651095293,-3.3821753995565,-0.700426126555426,2.14095799974861,0.337146753093897
0.608333012076752,-2.13321585095663,3.44433694357182,-0.185426248957449,-2.85671376026784,-3.1270539023019
-4.52145055900807,-2.15601643241505,-4.33247368957413,2.70531295153051,-0.180319383076315,1.21828088068416
-4.30522429085263,-5.47245767094519,-2.34205046963838,-2.86080255578387,-1.1791164494828,-3.9008934083073
0.0491044882015617,1.30868320467078,-1.41119355541145,4.35443078200363,4.18114576142777,5.57902878486402
-1.66076595625926,2.50967655628995,5.05410403548142,1.46647847928421,-3.29961339589436,-6.2613182370766
0.129965704554759,1.63156662505469,-1.63891629757755,-1.58805060472046,-1.00450875676757,0.873458494705622
2.02229828448646,-3.84314564926458,2.17767689337475,-0.316221474361899,-4.14830075341392,1.62104464261939
5.43199614886465,7.41471318414018,-0.902076680769165,3.94550089867591,0.722133050457519,0.437080723671566
1.89808292301688,1.63962028751601,-5.20575421935716,1.03009062239281,2.77047476289962,4.40198300096776
-7.40303353112002,-5.19698985601474,0.0222132321262725,-1.74304893100621,2.95745081419019,-3.0425629119797
-0.228895129839092,-1.81064438910214,2.34527678848446,-1.45102381940642,-3.3698949837338,-1.89642976355127
-1.03549883564783,-0.0512244046306616,1.88475741430739,-2.55745825971636,-3.70212967228136,-7.00012276843908
-0.626866120838092,-5.33731940882995,-0.902372040702044,4.56428792230097,-1.24548757457801,3.85012072404616
-1.34022605409148,0.164549277198173,-0.938235838560868,-4.88104305828633,-6.29040584615412,-5.99864615630523
4.96247155134156,9.62716801424783,5.2229917970811,0.860663146922466,3.30245626839334,0.53611895710611
-1.61929186392675,-0.747112763416404,-1.71459155434914,1.61641043458395,-0.121698797720501,0.538490140963254
-2.48593161109504,-5.60507656066583,4.6243621229401,-6.87493128664537,-7.20383024757056,-6.72867228422343
2.94729357212075,0.895935253978296,2.00313213870901,7.49043404737828,6.14148168082239,9.53335111140835
-8.5162757056138,-5.85172068222704,-2.31501390930172,-2.01668219405377,-4.21354236280402,-6.46922965123684
-0.875554185711062,1.84420834966987,5.78778184412909,-6.0821295569307,-4.73496860868107,-3.30528479967287
4.85224878577628,5.01173802430992,0.422054322249885,1.29528449888315,-0.12013551336298,0.591104011271013
-1.83720026062143,-0.738486627681868,-0.664664385533735,-3.26461650049914,-3.71058892382843,-3.08055233540586
1.66431140848185,0.721671261163147,-3.60979529161576,-2.31009294402259,-1.58091564108758,-2.98118869212773
